Auckland,Christchurch,Dunedin,Hamilton,Lower Hutt,North Shore,Tauranga,Waitakere,Wellington
13.457,7.361999999999999,2.959,10.98,9.984,13.457,11.189,13.457,9.984
12.34,5.845,0.789,9.395,9.269,12.34,10.066,12.34,9.269
12.9,6.688999999999999,1.1,10.232,9.757,12.9,10.957,12.9,9.757
11.81,6.295,1.868,9.524,9.011,11.81,9.941,11.81,9.011
12.099,7.07,4.3660000000000005,10.553999999999998,9.506,12.099,10.568,12.099,9.506
13.380999999999998,9.152,7.606999999999998,12.568,11.184,13.380999999999998,12.082,13.380999999999998,11.184
16.348,12.107,11.14,15.833,14.042,16.348,15.107,16.348,14.042
17.238,12.069,11.308,16.860999999999994,14.245,17.238,15.702,17.238,14.245
18.598,13.273,12.608,18.268,15.475,18.598,17.254,18.598,15.475
18.622,13.102,12.474,18.06,15.35,18.622,16.899,18.622,15.35
17.765,11.835,10.03,16.712,14.509,17.765,15.623,17.765,14.509
15.743999999999998,10.153,6.962000000000001,14.007,12.572,15.743999999999998,13.41,15.743999999999998,12.572
14.890999999999998,9.198,5.035,12.685,11.998,14.890999999999998,12.645,14.890999999999998,11.998
13.725,8.405,2.954,11.139,11.156,13.725,11.441999999999998,13.725,11.156
11.706,6.876,2.047,8.937999999999997,9.364,11.706,9.545,11.706,9.364
11.254,6.736000000000001,2.975,9.073,8.939,11.254,9.547,11.254,8.939
12.018,8.054,5.558,10.526,9.811,12.018,10.49,12.018,9.811
14.242,11.003,9.163,13.509,12.51,14.242,13.216,14.242,12.51
14.463,10.171,9.375,13.826,12.175,14.463,13.226,14.463,12.175
16.601,12.079,11.688,16.334999999999994,14.342,16.601,15.653,16.601,14.342
19.677,14.526,13.787,19.477,16.8,19.677,18.704,19.677,16.8
19.764,14.909,13.974,19.58,17.597,19.764,18.229,19.764,17.597
17.625999999999998,12.243,10.41,16.63,14.993,17.625999999999998,15.715,17.625999999999998,14.993
16.433999999999994,11.419,8.625,14.73,13.907,16.433999999999994,14.342,16.433999999999994,13.907
15.373,9.186,4.645,13.075,12.397,15.373,13.223,15.373,12.397
12.51,6.464,1.227,9.722,9.588,12.51,10.273,12.51,9.588
11.918,6.228,1.121,9.181,9.145,11.918,9.79,11.918,9.145
12.19,7.99,3.985,10.11,10.171,12.19,10.514,12.19,10.171
12.398,7.685,4.819,10.93,10.318,12.398,10.939,12.398,10.318
13.252,8.977,7.500999999999999,12.485,11.199000000000002,13.252,12.130999999999998,13.252,11.199000000000002
15.597,11.657,10.167,15.169,13.419,15.597,15.023,15.597,13.419
17.887,12.897,11.845999999999998,17.566999999999997,15.152,17.887,17.019000000000002,17.887,15.152
19.316,14.158,13.432,19.184,16.500999999999998,19.316,18.281,19.316,16.500999999999998
20.206,14.547,13.501,19.92,17.337,20.206,18.968,20.206,17.337
19.398,13.388,10.849,18.406,16.303,19.398,17.988,19.398,16.303
18.574,11.803,8.215,16.994,14.88,18.574,16.858,18.574,14.88
15.727,9.751,5.358,13.335,12.345,15.727,13.65,15.727,12.345
13.163,7.077999999999999,1.536,10.412,9.895,13.163,10.893999999999998,13.163,9.895
12.013,5.223,-0.5870000000000001,9.258,8.710999999999999,12.013,9.983,12.013,8.710999999999999
12.055,7.252000000000001,3.009,9.871,9.559,12.055,10.193,12.055,9.559
13.293,8.432,5.885,11.884,10.964,13.293,12.043,13.293,10.964
13.997,9.24,7.701,13.137,11.815,13.997,12.935,13.997,11.815
15.404000000000002,10.907,9.741,14.691,12.98,15.404000000000002,14.281,15.404000000000002,12.98
18.501,13.949000000000002,12.527,18.28,16.555999999999997,18.501,17.741,18.501,16.555999999999997
19.81,14.694,14.249,19.621,17.180999999999997,19.81,18.316,19.81,17.180999999999997
20.444000000000003,14.402,13.145,19.909,17.169,20.444000000000003,18.731,20.444000000000003,17.169
18.179,12.265,10.524,16.961,15.089,18.179,16.247999999999998,18.179,15.089
17.752,11.543,8.16,16.047,14.821,17.752,15.934,17.752,14.821
14.715,9.237,4.956,12.289,11.916,14.715,12.550999999999998,14.715,11.916
12.572,6.665,1.128,9.539,9.511,12.572,10.13,12.572,9.511
12.689,6.129,0.4030000000000001,9.864,9.271,12.689,10.529000000000002,12.689,9.271
12.329,6.595,2.367,9.982,9.305,12.329,10.341,12.329,9.305
14.275,9.85,7.059,12.864999999999998,12.359000000000002,14.275,12.911,14.275,12.359000000000002
14.555,10.523,8.761000000000001,13.734000000000002,12.648,14.555,13.353000000000002,14.555,12.648
15.422,10.567,9.425,14.569,12.922,15.422,14.034,15.422,12.922
16.953,12.550999999999998,11.811,16.546,14.659,16.953,15.899,16.953,14.659
17.930999999999994,12.964,12.857,17.597,15.261,17.930999999999994,16.467,17.930999999999994,15.261
19.625,14.382,13.211,19.414,17.229000000000006,19.625,18.36,19.625,17.229000000000006
18.476,12.001,10.298,17.433999999999994,15.167,18.476,16.602999999999998,18.476,15.167
15.889,10.454,7.685,14.182,13.019,15.889,13.85,15.889,13.019
15.732,10.048,5.3,13.44,12.989,15.732,13.539,15.732,12.989
12.734000000000002,7.388,2.684,9.733,9.805,12.734000000000002,10.331,12.734000000000002,9.805
11.711,6.191999999999998,1.3690000000000002,8.854,8.785,11.711,9.578,11.711,8.785
11.859000000000002,7.463999999999999,3.384,9.764,9.701,11.859000000000002,10.333,11.859000000000002,9.701
13.015,7.544,5.111000000000001,11.454,9.933000000000002,13.015,11.359000000000002,13.015,9.933000000000002
14.0,10.39,8.74,13.264,12.273,14.0,13.115,14.0,12.273
16.021,11.754,10.119,15.378,13.89,16.021,15.178,16.021,13.89
17.815,12.652,11.411,17.235,15.13,17.815,16.798,17.815,15.13
19.351,15.297,14.353,19.026,16.866,19.351,18.332,19.351,16.866
21.549,16.815,15.444,21.225,19.11,21.549,20.348,21.549,19.11
20.142,14.668,12.265,19.189,17.531,20.142,18.729,20.142,17.531
17.895,11.316,7.677,16.067999999999998,14.514,17.895,16.239,17.895,14.514
15.857,10.14,5.443,13.294,12.673,15.857,13.317,15.857,12.673
14.694,7.48,2.08,11.719,10.657,14.694,12.037999999999998,14.694,10.657
14.62,8.014,2.411,11.937,11.418,14.62,12.573,14.62,11.418
13.056,6.968999999999999,2.991,10.634,9.897,13.056,11.068,13.056,9.897
14.151,9.689,7.041,12.634,11.939,14.151,12.693,14.151,11.939
15.532,10.804,8.963,14.634,13.298,15.532,14.659,15.532,13.298
16.683,11.138,10.524,16.005,13.825,16.683,15.28,16.683,13.825
18.201,13.528,12.717,17.851999999999997,15.941,18.201,17.178,18.201,15.941
20.752,15.374,14.646,20.786,18.112,20.752,19.517,20.752,18.112
20.01,15.655,15.307,19.703000000000007,17.808,20.01,18.207,20.01,17.808
20.201,15.114,13.39,19.389,17.706,20.201,18.646,20.201,17.706
17.508999999999997,11.182,7.872000000000001,15.602,14.24,17.508999999999997,15.288,17.508999999999997,14.24
15.989999999999998,11.132,7.138,13.545,13.427,15.989999999999998,13.88,15.989999999999998,13.427
13.612,7.819,2.795,10.651,10.669,13.612,11.334,13.612,10.669
12.954,7.364999999999998,2.108,10.118,10.232,12.954,10.79,12.954,10.232
12.444,7.552,3.71,10.114,9.825,12.444,10.498,12.444,9.825
13.791,9.298,6.837999999999999,12.184,11.951,13.791,12.261,13.791,11.951
15.338,11.246,9.824,14.464,13.4,15.338,14.108,15.338,13.4
16.663,11.477,10.423,16.158,14.456,16.663,15.539,16.663,14.456
16.996,12.255,11.968,16.622,14.669,16.996,15.831,16.996,14.669
18.635,13.264,12.625,18.493,16.180999999999997,18.635,17.4,18.635,16.180999999999997
19.559,14.356,13.76,19.265,16.936,19.559,18.28,19.559,16.936
18.649,12.828,11.237,17.644000000000002,15.308,18.649,16.996,18.649,15.308
17.273,11.373,8.343,15.65,14.495,17.273,15.514,17.273,14.495
15.945,9.999,5.785,13.559,12.983,15.945,13.76,15.945,12.983
13.837,8.702,3.128,11.053,11.115,13.837,11.532,13.837,11.115
14.197,7.93,2.237,11.61,10.788,14.197,12.268,14.197,10.788
12.767,7.435,3.45,10.448,10.146,12.767,10.743,12.767,10.146
13.678,9.334,6.492000000000001,12.158,11.423,13.678,12.313,13.678,11.423
14.617,10.368,8.854,13.752,12.61,14.617,13.49,14.617,12.61
14.751,9.496,8.998,13.997,12.283,14.751,13.263,14.751,12.283
18.241,14.276,13.105,18.135,16.566,18.241,17.326999999999998,18.241,16.566
18.461,13.012,12.293,18.189,16.283,18.461,17.361,18.461,16.283
20.42,14.628,13.432,20.175,17.741,20.42,19.101,20.42,17.741
18.864,13.5,11.467,17.732,15.969,18.864,16.718,18.864,15.969
17.092,11.557,8.615,15.172,14.021999999999998,17.092,14.761,17.092,14.021999999999998
15.937,9.674,4.588,13.672,13.019,15.937,13.924,15.937,13.019
13.083,7.654,2.698,10.05,10.706,13.083,10.556,13.083,10.706
11.872,5.733,0.997,8.667,8.317,11.872,9.428999999999998,11.872,8.317
12.992,8.161999999999999,4.199,10.863,10.85,12.992,11.299,12.992,10.85
13.862,9.817,7.5939999999999985,12.382,11.845999999999998,13.862,12.348,13.862,11.845999999999998
15.847,11.003,9.507,15.028,13.432,15.847,14.629,15.847,13.432
16.496,11.747,10.841,15.938,14.326,16.496,15.31,16.496,14.326
18.575,13.802,13.003,18.301,16.415,18.575,17.593,18.575,16.415
18.926,14.425,14.026,18.71,16.944000000000003,18.926,17.655,18.926,16.944000000000003
19.188,13.353,12.954,18.529,15.791000000000002,19.188,17.233999999999998,19.188,15.791000000000002
19.166,13.594,11.393,18.18,16.413,19.166,17.549,19.166,16.413
16.366,11.204,8.131,14.572,13.588,16.366,14.326,16.366,13.588
15.668,9.846,5.444,13.334,12.628,15.668,13.477,15.668,12.628
15.102,8.398,2.986,12.717,12.121,15.102,13.259,15.102,12.121
12.761,6.563,1.602,10.238,9.961,12.761,11.079999999999998,12.761,9.961
12.588,8.218,4.182,10.474,10.457,12.588,10.898,12.588,10.457
13.720999999999998,9.958,7.109999999999999,12.361,11.943,13.720999999999998,12.583,13.720999999999998,11.943
13.338,8.895,7.653,12.228000000000002,11.441,13.338,11.920000000000002,13.338,11.441
14.879,10.805,10.087,14.227,12.727,14.879,13.686,14.879,12.727
17.355999999999998,13.161,12.348,17.090999999999998,15.351,17.355999999999998,16.379,17.355999999999998,15.351
18.567,14.05,13.428,18.341,16.4,18.567,17.358,18.567,16.4
19.201,13.71,12.434,18.72300000000001,16.649,19.201,17.814999999999994,19.201,16.649
19.076,13.955,12.124,18.337,16.733,19.076,17.374000000000002,19.076,16.733
16.967,10.222,7.324,15.123,13.4,16.967,14.909,16.967,13.4
15.722,10.126,5.462000000000001,13.274,12.944,15.722,13.61,15.722,12.944
14.736,8.878,3.4690000000000003,12.154000000000002,12.34,14.736,12.852,14.736,12.34
11.685,6.114,1.4480000000000002,8.710999999999999,8.74,11.685,9.412,11.685,8.74
12.505999999999998,7.262,3.294,10.469,10.178,12.505999999999998,10.859000000000002,12.505999999999998,10.178
13.802,8.652999999999999,5.555,12.505999999999998,11.425999999999998,13.802,12.748,13.802,11.425999999999998
13.813,9.389,8.02,12.889,11.853,13.813,12.531,13.813,11.853
15.458,10.989,9.943,14.782,13.161,15.458,14.283,15.458,13.161
18.176,13.648,12.547,17.916999999999994,15.807,18.176,17.217,18.176,15.807
19.89,15.665,14.712,19.84,17.555999999999997,19.89,18.906,19.89,17.555999999999997
18.998,13.329,11.836,18.423,16.062,18.998,17.631,18.998,16.062
17.096,12.628,10.845999999999998,16.049,14.652,17.096,15.570999999999998,17.096,14.652
15.797,9.913,6.896,13.979,12.494000000000002,15.797,13.692,15.797,12.494000000000002
15.380999999999998,10.022,5.047,13.186,12.509,15.380999999999998,13.63,15.380999999999998,12.509
13.890999999999998,8.724,3.019,11.32,11.389,13.890999999999998,11.768,13.890999999999998,11.389
12.0,5.832999999999998,0.964,9.078,8.825,12.0,9.921,12.0,8.825
11.535,6.605,2.2,9.295,9.005,11.535,9.788,11.535,9.005
12.726,8.362,5.855,11.242,10.409,12.726,11.237,12.726,10.409
14.237,9.553,7.965,13.44,12.108,14.237,13.38,14.237,12.108
15.991,12.021,11.204,15.543,14.395,15.991,14.982,15.991,14.395
15.667,10.640999999999998,9.669,15.243999999999998,13.77,15.667,14.602,15.667,13.77
18.655,14.383,13.727,18.677,16.456,18.655,17.744,18.655,16.456
20.339,15.624,14.443,20.258000000000006,18.472,20.339,19.183,20.339,18.472
19.596,13.269,11.343,18.627,16.232,19.596,17.912,19.596,16.232
16.822999999999997,10.531,7.724,14.797,13.018,16.822999999999997,14.402,16.822999999999997,13.018
16.105999999999998,9.522,4.805,13.765,12.927,16.105999999999998,14.087,16.105999999999998,12.927
13.226,7.018,1.608,10.335,10.01,13.226,10.737,13.226,10.01
13.545,8.115,2.8160000000000003,10.943,10.768,13.545,11.438,13.545,10.768
12.81,8.474,4.532,10.519,10.724,12.81,10.942,12.81,10.724
14.199000000000002,9.199,6.816,12.799,11.897,14.199000000000002,12.79,14.199000000000002,11.897
14.714,9.761,8.346,13.705,12.212,14.714,13.334,14.714,12.212
16.025,11.544,11.091,15.348,13.804,16.025,14.628,16.025,13.804
18.748,14.880999999999998,14.68,18.614,17.087,18.748,17.722,18.748,17.087
19.515,14.188,13.169,19.265,16.922,19.515,18.374,19.515,16.922
19.861,14.439,13.443,19.359,17.102999999999998,19.861,18.342,19.861,17.102999999999998
18.494,11.562,9.75,17.238,14.753,18.494,16.487000000000002,18.494,14.753
17.868,12.601,9.479,16.249000000000002,15.213,17.868,15.986,17.868,15.213
15.133,9.463,4.8,12.748,12.143,15.133,13.001,15.133,12.143
11.839,6.024,0.8420000000000001,8.862,9.017,11.839,9.623,11.839,9.017
12.41,7.125,2.0540000000000003,9.746,10.093,12.41,10.787,12.41,10.093
12.534,7.41,3.136,10.263,9.828,12.534,10.822,12.534,9.828
14.161,10.096,7.457000000000001,12.847,12.307,14.161,12.917,14.161,12.307
14.035,9.987,8.237,13.104,11.833,14.035,12.915,14.035,11.833
15.894,10.999,9.706,15.395,13.847,15.894,15.185,15.894,13.847
15.784,11.048,10.574000000000002,15.233,13.418,15.784,14.711,15.784,13.418
18.944000000000003,13.537,13.225,18.743,16.323,18.944000000000003,17.914,18.944000000000003,16.323
19.567,14.123,13.241,19.214,16.865000000000002,19.567,17.959,19.567,16.865000000000002
19.503,14.265999999999998,12.535,18.585,17.172,19.503,17.916,19.503,17.172
16.555999999999994,10.800999999999998,7.645,14.599,13.363,16.555999999999994,14.405,16.555999999999994,13.363
16.125999999999998,11.588,7.1770000000000005,13.793,13.919,16.125999999999998,14.004,16.125999999999998,13.919
13.703,6.736000000000001,1.058,10.709,10.226,13.703,11.361999999999998,13.703,10.226
13.174,6.685,1.009,10.425,9.904,13.174,11.175999999999998,13.174,9.904
13.196,7.657999999999999,3.725,10.969,10.384,13.196,11.421,13.196,10.384
13.758,8.958,6.474,12.130999999999998,11.331,13.758,12.107,13.758,11.331
14.355,9.61,7.709,13.229,12.065,14.355,13.049,14.355,12.065
15.67,11.122,10.188,15.017,13.648,15.67,14.515,15.67,13.648
18.155,13.477,12.954,17.926,16.037,18.155,17.003,18.155,16.037
20.144,15.311,14.737,20.216,17.983999999999995,20.144,18.859,20.144,17.983999999999995
19.779,14.679,13.977,19.477,17.558,19.779,18.236,19.779,17.558
19.562,13.735,11.908,18.724,16.887999999999998,19.562,17.741,19.562,16.887999999999998
17.465999999999998,11.261,7.991,15.767,14.382,17.465999999999998,15.464,17.465999999999998,14.382
14.174,7.875,3.59,11.409,10.906,14.174,11.771,14.174,10.906
13.976,8.091000000000001,3.132,11.049,10.909,13.976,11.369000000000002,13.976,10.909
12.937,7.5379999999999985,2.1580000000000004,10.26,10.231,12.937,10.937,12.937,10.231
12.437,6.872000000000001,2.834,10.374,9.765,12.437,10.688,12.437,9.765
13.719,9.693,7.232,12.29,11.501,13.719,12.402,13.719,11.501
14.302,9.733,8.151,13.52,12.356,14.302,13.215000000000002,14.302,12.356
16.116,12.007,10.73,15.637,14.19,16.116,15.041,16.116,14.19
17.741,13.303,12.263,17.668999999999997,15.936,17.741,17.169,17.741,15.936
19.429,15.542,14.522,19.215,17.264,19.429,18.5,19.429,17.264
20.714,13.522,12.229,20.19,17.136000000000006,20.714,19.218,20.714,17.136000000000006
18.483,12.865,11.335,17.241999999999994,15.461,18.483,16.477,18.483,15.461
16.848,11.485,8.599,14.845999999999998,13.742,16.848,14.501,16.848,13.742
13.433,7.861999999999999,3.523,10.931,10.587,13.433,11.385,13.433,10.587
12.207,6.636,1.44,9.108,9.021,12.207,9.674,12.207,9.021
12.312,6.337999999999999,1.274,9.385,9.104,12.312,10.071,12.312,9.104
13.764,9.101,4.957,11.664,11.191,13.764,11.982,13.764,11.191
13.836,8.946,6.504,12.143,11.105,13.836,12.224,13.836,11.105
13.445,8.389,7.1770000000000005,12.327000000000002,10.876,13.445,11.998,13.445,10.876
15.858,11.231,10.255999999999998,15.251,13.515,15.858,14.868,15.858,13.515
17.64,12.505999999999998,11.717,17.27,15.066,17.64,16.56,17.64,15.066
19.048,13.848,13.239,18.771,16.2,19.048,17.738,19.048,16.2
20.937,14.852,14.067,20.573,17.549000000000003,20.937,19.307,20.937,17.549000000000003
19.054,13.775,11.987,17.973,16.208,19.054,17.282,19.054,16.208
17.267999999999994,12.334,9.071,15.521,14.705,17.267999999999994,15.238,17.267999999999994,14.705
15.574000000000002,9.936,5.031000000000001,13.101,12.518,15.574000000000002,13.319,15.574000000000002,12.518
13.649,7.298999999999999,1.639,10.849,10.589,13.649,11.401,13.649,10.589
12.252,6.526999999999999,1.419,9.331,9.039,12.252,10.093,12.252,9.039
13.399,8.321,3.888,11.201,10.674,13.399,11.741,13.399,10.674
13.96,9.373,5.971,12.634,11.997,13.96,12.872,13.96,11.997
14.003,9.75,8.729,13.185,11.769,14.003,12.785,14.003,11.769
16.436,12.807,12.12,16.117,14.437,16.436,15.217,16.436,14.437
19.277,14.67,13.415,19.127,16.814,19.277,17.976,19.277,16.814
20.164,14.354,13.517,19.841,17.061,20.164,18.779,20.164,17.061
20.932,14.507,13.235,20.56,17.902,20.932,19.64,20.932,17.902
19.302,13.323,11.199000000000002,18.107,16.104,19.302,17.395999999999994,19.302,16.104
17.192999999999998,10.579,7.562,15.144,13.513,17.192999999999998,14.904000000000002,17.192999999999998,13.513
16.514,11.4,6.63,14.511,14.102,16.514,14.818,16.514,14.102
14.511,8.591000000000001,2.857,11.827,11.505,14.511,12.375,14.511,11.505
12.827,6.816,1.308,9.889,9.715,12.827,10.747,12.827,9.715
11.945,6.922000000000001,3.009,9.659,9.462,11.945,10.111,11.945,9.462
12.74,8.277999999999999,5.8420000000000005,11.093,10.511,12.74,11.095,12.74,10.511
15.005,9.938,8.541,14.118,12.526,15.005,13.71,15.005,12.526
16.000999999999998,11.226,10.046,15.380999999999998,13.767,16.000999999999998,15.014,16.000999999999998,13.767
17.798,13.253,13.369000000000002,17.496,15.355,17.798,16.415,17.798,15.355
18.498,13.708,13.093,18.272,16.333,18.498,17.541,18.498,16.333
19.333,13.505999999999998,12.961,18.692,16.249000000000002,19.333,17.4,19.333,16.249000000000002
18.01,12.081,10.262,16.901,14.917,18.01,16.208,18.01,14.917
17.16,11.116,8.432,15.33,14.082,17.16,15.103,17.16,14.082
14.569,9.05,4.755,11.896,11.380999999999998,14.569,12.126,14.569,11.380999999999998
12.952,6.428,1.245,9.976,9.516,12.952,10.625,12.952,9.516
12.781,6.760999999999999,1.835,9.773,9.282,12.781,10.428999999999998,12.781,9.282
13.009,8.029,4.09,10.707,10.28,13.009,11.03,13.009,10.28
13.434,9.081,6.702000000000001,11.957999999999998,11.195,13.434,11.914,13.434,11.195
14.171,9.232,7.401,13.298,12.154000000000002,14.171,13.132,14.171,12.154000000000002
14.782,10.591,9.732,14.121,12.702,14.782,13.553,14.782,12.702
18.641,13.965,13.085,18.366,16.539,18.641,17.717,18.641,16.539
19.29,14.374,13.779000000000002,19.137,16.805,19.29,18.24,19.29,16.805
19.274,14.521,13.630999999999998,18.875,16.717000000000002,19.274,17.666999999999994,19.274,16.717000000000002
19.31600000000001,14.069,12.327,18.342,16.448,19.31600000000001,17.519000000000002,19.31600000000001,16.448
17.839000000000002,11.941,8.543,16.224,15.112,17.839000000000002,16.037,17.839000000000002,15.112
15.278,9.501,5.216,12.771,12.102,15.278,13.028,15.278,12.102
13.45,7.129,1.919,10.517,10.164,13.45,11.15,13.45,10.164
12.345,8.015,3.3200000000000003,9.63,10.135,12.345,10.305,12.345,10.135
13.758,8.738999999999999,4.728,11.582,11.106,13.758,11.94,13.758,11.106
